id,species,owner,countryOfOrigin,ISOofOrigin,company,region,producer,harvestYear,gradingDate,owner1,variety,processingMethod,aroma,flavor,aftertaste,acidity,body,balance,uniformity,cleanCup,sweetness,cupperPoints,totalCupPoints,moisture,color,altitudeLowMeters,altitudeHighMeters,altitudeMeanMeters,mdsX,mdsY
1063,Arabica,Burka Coffee Estate,United Republic of Tanzania,TZA,Burka Coffee Estate,Arusha,Burka Coffee Estates,2014.0,"January 6th, 2015",Burka Coffee Estate,,Washed / Wet,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.58,0.12,Bluish-Green,1400,1400,1400,0.510410986810177,0.45811622941716046
1064,Arabica,Ipanema Coffees,Brazil,BRA,Ipanema Coffees,South Of Minas,,2014.0,"October 17th, 2014",Ipanema Coffees,Bourbon,Semi-washed / Semi-pulped,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,7.25,80.58,0.0,Green,1200,1200,1200,0.6185680992029465,0.2248920230818043
1065,Arabica,Beneficio Santa Rosa,Honduras,HND,Beneficio Santa Rosa S.A.,Occidental,Bsr,2014.0,"April 30th, 2014",Beneficio Santa Rosa,Caturra,Washed / Wet,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.17,80.58,0.11,Green,1400,1400,1400,0.49677298021195215,0.5439354249287379
1066,Arabica,Juan Luis Alvarado Romero,Guatemala,GTM,Exportcafe,Huehuetenango,Byron Alonzo Solis,2014.0,"January 28th, 2014",Juan Luis Alvarado Romero,Bourbon,Natural / Dry,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,7.25,80.58,0.11,Green,422,422,422,0.617869192610034,0.35736398505741074
1067,Arabica,Kona Pacific Farmers Cooperative,United States Minor Outlying Islands,UMI,,,,,"May 4th, 2011",Kona Pacific Farmers Cooperative,,,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,7.83,80.58,0.0,,-1,-1,-1,1.4553017279571059,-1.352976034080288
1068,Arabica,Racafe & Cia S.C.A,Colombia,COL,,,,,"March 15th, 2011",Racafe & Cia S.C.A,,,7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,7.33,80.58,0.0,,-1,-1,-1,0.32089651362034255,0.5312055937342146
1069,Arabica,Cqi Taiwan Icp Cqi,Taiwan,TWN,,Taiwan,,2017.0,"December 8th, 2017",Cqi Taiwan Icp Cqi,,Natural / Dry,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,7.17,80.5,0.0,Blue-Green,50,50,50,0.4554847070575441,0.4582727895840845
1070,Arabica,Juan Luis Alvarado Romero,Guatemala,GTM,"Peter Schoelfeld, S.A",Santa Rosa,,2017.0,"September 8th, 2017",Juan Luis Alvarado Romero,Caturra,Washed / Wet,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,0.1,Green,1500,1500,1500,0.5513013337080191,0.39502477697698146
1071,Arabica,Janny Marlith Torres,Honduras,HND,Coffee Planet Corporation S.A,Ocotepeque,Jorge Alfredo Pinto,2017.0,"August 23rd, 2017",Janny Marlith Torres,Catuai,Washed / Wet,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,7.0,80.5,0.11,Green,1650,1650,1650,0.5637001837493226,0.5552811458191279
1072,Arabica,Case Noyale Ltd,Mauritius,MUS,,Chamarel (South West),Case Noyale Ltd,2016.0,"February 11th, 2016",Case Noyale Ltd,,,7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,0.12,Green,280,280,280,0.55145347668109,0.3846838937574743
1073,Arabica,Bourbon Specialty Coffees,Brazil,BRA,Bourbon Specialty Coffees,Vale Da Grama,Lindolpho De Carvalho Dias,2015.0,"November 17th, 2015",Bourbon Specialty Coffees,Yellow Bourbon,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,7.33,80.5,0.11,Green,1250,1250,1250,0.802820697605077,0.03557096908876581
1074,Arabica,Shwe Yin Mar Coffee,Myanmar,MMR,Shwe Yin Mar Coffee,Pyin Oo Lwin,Shwe Yin Mar,2015.0,"July 17th, 2015",Shwe Yin Mar Coffee,,Washed / Wet,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.5,0.0,Green,3800,3800,3800,0.48884875606503764,0.5093483042013134
1075,Arabica,Juan Luis Alvarado Romero,Guatemala,GTM,Outspan Guatemala S.A.,Oriente,,2014.0,"April 23rd, 2014",Juan Luis Alvarado Romero,,Washed / Wet,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,7.17,80.5,0.11,Green,372,372,372,0.40312541826238535,0.6080812463853905
1076,Arabica,Jacques Pereira Carneiro,Brazil,BRA,,Mantiqueira De Minas,Maria Rogeria Costa Pereira,2013.0,"April 17th, 2014",Jacques Pereira Carneiro,Yellow Bourbon,Semi-washed / Semi-pulped,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,7.42,80.5,0.1,None,1250,1250,1250,-0.22075380123849378,0.8429371710147487
1077,Arabica,Eileen Koyanagi,United States Minor Outlying Islands,UMI,Kona Pacific Farmers Cooperative,Kona,,2013.0,"February 4th, 2014",Eileen Koyanagi,Hawaiian Kona,Natural / Dry,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,7.17,80.5,0.11,Green,-1,-1,-1,-0.4206897778639446,1.1173665414234257
1078,Arabica,Juan Luis Alvarado Romero,Guatemala,GTM,Exportcafe,Huehuetenango,Idmar De Jesus Velasquez Calderon,2013.0,"February 13th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,6.67,80.5,0.12,Green,567,567,567,0.25430902368775704,0.9043522019604829
1079,Arabica,Israel Eduardo Paz Garcia,Mexico,MEX,Cafeorganico.Mx,Zaragoza Itundujia,Heras Hernandez Gaudencio,2012.0,"September 17th, 2012",Israel Eduardo Paz Garcia,Typica,Washed / Wet,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.5,0.15,None,1450,1450,1450,0.5061039986419229,0.4447473038179993
1080,Arabica,Cadexsa,Honduras,HND,Cadexsa,Marcala,Jose Omar Acosta,2016.0,"February 3rd, 2016",Cadexsa,,,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.0,80.42,0.1,Green,1450,1450,1450,0.5076608423618476,0.6261118543123457
1081,Arabica,Cqi Taiwan Icp Cqi,Taiwan,TWN,,,,2014.0,"November 23rd, 2014",Cqi Taiwan Icp Cqi,Typica,Washed / Wet,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,0.14,Green,600,600,600,0.6416593791513178,0.40240236117325434
1082,Arabica,Lusso Lab,El Salvador,SLV,Lusso Coffee Lab,"Department Of Ahuachapan, Municipality Of Apanecallamatepec Mountain","Luis, Rafael And Carmen Silva Hoff",2013.0,"April 26th, 2014",Lusso Lab,Bourbon,Washed / Wet,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.0,Green,1450,1450,1450,0.6324244304126544,0.4194843841503754
1083,Arabica,Adam Ciruli Ye,China,CHN,Yunnan New Century Tech Inc.,Yunnan,Alicia'S Farm,2013.0,"January 17th, 2014",Adam Ciruli Ye,,Washed / Wet,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42,0.17,Green,1700,1700,1700,0.6133289838519005,0.4456366780450904
1085,Arabica,Alfredo Bojalil,Mexico,MEX,Ecomtrading,Pochutla,Carlos Alberto Gomez,2012.0,"September 4th, 2012",Alfredo Bojalil,Typica,Washed / Wet,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.1,Green,1050,1050,1050,0.4318429319388762,0.681179502356809
1086,Arabica,Armando Luis Pohlenz Martinez,Mexico,MEX,Beneficio Custepec S.A. De C.V.,La Concordia,Armando Luis Pohlenz Martinez,2012.0,"August 30th, 2012",Armando Luis Pohlenz Martinez,Caturra,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.08,80.42,0.12,Green,1550,1550,1550,0.537083507134228,0.5091105860672227
1087,Arabica,Simon Mahinda,Burundi,BDI,Sangana Commodities K Limited,Mumirwa,Sogestal Mumirwa,2016.0,"January 22nd, 2016",Simon Mahinda,,,7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,7.33,80.33,0.12,Green,1700,1700,1700,0.581820912285997,0.4112064642285082
1088,Arabica,Delfina Leon Shine,United Republic of Tanzania,TZA,Delfina Farm,Mkuu Rombo,Delfina Leon Shine,2015.0,"November 16th, 2015",Delfina Leon Shine,Bourbon,Washed / Wet,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,7.17,80.33,0.13,Green,1700,1700,1700,0.6120736602092337,0.5332367114232248
1089,Arabica,Kongoni Estate,United Republic of Tanzania,TZA,Kongoni Estate,Arusha,Kongoni Estate,2014.0,"December 18th, 2014",Kongoni Estate,,Washed / Wet,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,7.08,80.33,0.12,Bluish-Green,-1,-1,-1,0.5974301697603045,0.47757890362135835
1090,Arabica,Cqi Taiwan Icp Cqi,Taiwan,TWN,Blossom Valley,,Wu Yi Ting,2013.0,"December 26th, 2013",Cqi Taiwan Icp Cqi,Yellow Bourbon,,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.33,0.11,Green,600,600,600,0.5496978752468216,0.5161153662483198
1091,Arabica,Juan Luis Alvarado Romero,Guatemala,GTM,"Unex Guatemala, S.A.",Oriente,Agripec De La Vega Y Cia.,2013.0,"June 6th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,7.17,80.33,0.11,Green,399,399,399,0.41002291032879146,0.5791496285335328
1092,Arabica,Miguel Cortes Moreno,Mexico,MEX,Estrategias Constructivas Corzu S.A. De C.V.,,Armando Gutierrez Guzman,2012.0,"August 30th, 2012",Miguel Cortes Moreno,Typica,Semi-washed / Semi-pulped,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,7.08,80.33,0.11,Green,940,940,940,0.5713281343696412,0.5477672870747887
1093,Arabica,Kona Pacific Farmers Cooperative,United States Minor Outlying Islands,UMI,Cqi,Kona,,2012.0,"February 8th, 2012",Kona Pacific Farmers Cooperative,Hawaiian Kona,Washed / Wet,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,7.08,80.33,0.12,Green,-1,-1,-1,0.9687502357719966,0.2024314096371406
1094,Arabica,Ethiopia Commodity Exchange,Ethiopia,ETH,,Kelem Welega,Muluneh Kaka,2010.0,"June 17th, 2010",Ethiopia Commodity Exchange,,,7.25,7.25,7.25,7.33,7.5,8.0,9.33,9.33,10.0,7.08,80.33,0.1,,-1,-1,-1,1.1570903822855447,-0.2175416981917407
1095,Arabica,Volcafe Ltda. - Brasil,Brazil,BRA,Volcafe Ltda.,Cerrado - Monte Carmelo - Minas Gerais,Luiz Augusto Pereira Moguilod,2017.0,"November 3rd, 2017",Volcafe Ltda. - Brasil,Catuai,Natural / Dry,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25,0.11,Green,995,995,995,0.7505377655047725,0.25843516180258247
1096,Arabica,Bismarck Castro,Honduras,HND,Cigrah S.A De C.V,Comayagua,Yamilet Lope,2016.0,"April 6th, 2017",Bismarck Castro,Caturra,Natural / Dry,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,7.33,80.25,0.1,Green,1400,1400,1400,0.7865132321267337,0.4370659122216049
1097,Arabica,Cafe De Don Balbino S.C. De R.L. De C.V.,Mexico,MEX,Cafe Don Balbino S.C. De R.L. De C.V.,Sierra Madre Occidental,Balbino Ramirez Flores,2016.0,"April 26th, 2016",Cafe De Don Balbino S.C. De R.L. De C.V.,Caturra,Washed / Wet,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,7.17,80.25,0.1,Green,1600,1600,1600,0.6062877180758928,0.5640134648954697
1098,Arabica,Bob Mccauley,Myanmar,MMR,"Waylead Industrial Co, Ltd.","Yauk Sauk, Shan State","Waylead Co, Ltd",2015.0,"August 27th, 2015",Bob Mccauley,,Natural / Dry,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,6.83,80.25,0.11,Green,279,279,279,0.3277058801232978,1.0050428803779017
1099,Arabica,U Htun Htun,Myanmar,MMR,,Ywar Ngan,U Htun Htun,2014.0,"July 17th, 2015",U Htun Htun,Catuai,Natural / Dry,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,7.25,80.25,0.0,Green,4287,4287,4287,0.7374770005475997,0.37133038822195447
1100,Arabica,Gloria Antonieta Escobar Urrutia,Nicaragua,NIC,,Matagalpa,Gloria Antonieta Escobar Urrutia,2015.0,"February 20th, 2015",Gloria Antonieta Escobar Urrutia,Caturra,Washed / Wet,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,80.25,0.11,Green,900,900,900,0.6199011043478794,0.6669212860163495
1101,Arabica,Eileen Koyanagi,United States Minor Outlying Islands,UMI,Kona Pacific Farmers Cooperative,Kona,,2014.0,"March 3rd, 2014",Eileen Koyanagi,Hawaiian Kona,Natural / Dry,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,7.33,80.25,0.12,Green,-1,-1,-1,1.0867199790414332,-0.5722095270220552
1102,Arabica,Honor Dela Fuente,Colombia,COL,Costco Wholesale Industries,,,2012.0,"January 8th, 2014",Honor Dela Fuente,Typica,Washed / Wet,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25,0.1,Green,-1,-1,-1,-1.8249618956486222,1.2579077146548203
1103,Arabica,Cqi Taiwan Icp Cqi,Taiwan,TWN,Blossom Valley,,Weng Hui Ling,2013.0,"December 26th, 2013",Cqi Taiwan Icp Cqi,Typica,Semi-washed / Semi-pulped,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.0,80.25,0.11,Green,700,700,700,0.5743827877311638,0.5181930616508802
1104,Arabica,The Coffee Source Inc.,Guatemala,GTM,The Coffee Source Inc.,Oriente,Unex,2012.0,"January 9th, 2013",The Coffee Source Inc.,Caturra,Washed / Wet,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,7.25,80.25,0.11,Green,1400,1400,1400,0.4532813767981999,0.5507794373482777
1105,Arabica,Saul M. Hernandez Ramirez,Mexico,MEX,,"Calnali, Hidalgo","Hernandez Pacheco, Timoteo",2012.0,"September 27th, 2012",Saul M. Hernandez Ramirez,Caturra,Washed / Wet,7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,10.0,7.17,80.25,0.11,None,808,808,808,0.6005078905067742,0.29788631724030473
1106,Arabica,"Sunvirtue Co., Ltd.",Viet Nam,VNM,"Sunvirtue Co., Ltd.",Dala,"Yeh, Li Chuan",2017.0,"May 9th, 2017","Sunvirtue Co., Ltd.",Catimor,,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,10.0,7.25,80.17,0.0,,1550,1550,1550,1.3253940819020784,-0.26460291118620183
1107,Arabica,"Exportadora Atlantic, S.A.",Nicaragua,NIC,Exportadora Atlantic S.A,Jinotega,Sheldom La Rue,2015.0,"April 24th, 2015","Exportadora Atlantic, S.A.",Caturra,Washed / Wet,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,7.17,80.17,0.11,,1100,1275,1188,0.6007777091914298,0.56489386639787
1108,Arabica,Cadexsa,Honduras,HND,Cadexsa,Marcala,Jose Omar Acosta,2015.0,"January 26th, 2015",Cadexsa,Catuai,Washed / Wet,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,7.33,80.17,0.11,Green,1400,1400,1400,0.6358878706765647,0.4260837577710942
1109,Arabica,Juan Luis Alvarado Romero,Guatemala,GTM,"Unex Guatemala, S.A.",Oriente,Roberto Monterroso,2013.0,"August 7th, 2013",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.17,0.11,Green,399,399,399,0.6102405188930184,0.5206696172443683
1110,Arabica,Pablo Enrique Martinez Gama,Mexico,MEX,,Coatepec,Pablo Enrique Martinez Gama,2012.0,"October 9th, 2012",Pablo Enrique Martinez Gama,Typica,Washed / Wet,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.17,0.11,Green,1250,1250,1250,0.5714021085168828,0.6383440572570801
1111,Arabica,Israel Eduardo Paz Garcia,Mexico,MEX,Cafeorganico.Mx,Zaragoza Itundujia,Cirilo Jose Jose,2012.0,"September 13th, 2012",Israel Eduardo Paz Garcia,Typica,Washed / Wet,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,7.42,80.17,0.14,Green,1550,1550,1550,1.2431578406733566,-0.4715529210030997
1112,Arabica,Marco Virgilio Ramirez Teliz,Mexico,MEX,Cafes De Naranjal S.A. De C.V,Veracruz,Marco Virgilio Ramirez Teliz,2012.0,"September 10th, 2012",Marco Virgilio Ramirez Teliz,Bourbon,Washed / Wet,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,7.0,80.17,0.12,Green,1000,1000,1000,0.7146606432941871,0.49151620172212446
1113,Arabica,Juan Luis Alvarado Romero,Guatemala,GTM,"Unex Guatemala, S.A.",Oriente,Agropecuaria Quiagral,2012.0,"May 24th, 2012",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,7.17,80.17,0.11,Green,399,399,399,0.5587765557750554,0.49109366903493135
1114,Arabica,Kona Pacific Farmers Cooperative,United States Minor Outlying Islands,UMI,,Kona,,,"September 22nd, 2011",Kona Pacific Farmers Cooperative,,,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,7.42,80.17,0.05,,-1,-1,-1,-0.45406562510269965,0.9096927525962294
1115,Arabica,Brayan Cunha Souza,Brazil,BRA,Carmo Coffees,Mantiqueira De Minas,,2017.0,"November 29th, 2017",Brayan Cunha Souza,Bourbon,Pulped natural / honey,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08,0.11,Green,1100,1100,1100,0.6290365588421374,0.5612283220768106
1116,Arabica,Cqi Taiwan Icp Cqi,Taiwan,TWN,,,,2014.0,"November 23rd, 2014",Cqi Taiwan Icp Cqi,Typica,Washed / Wet,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08,0.07,Green,850,850,850,0.6716389393877497,0.4512388952666206
1117,Arabica,Honor Dela Fuente,Nicaragua,NIC,Costco Wholesale Industries,,,2013.0,"February 25th, 2014",Honor Dela Fuente,,Natural / Dry,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,7.08,80.08,0.1,Green,-1,-1,-1,0.5824210106802123,0.5753162825801956
1118,Arabica,Cqi Taiwan Icp Cqi,Taiwan,TWN,Blossom Valley,,Du Zheng Ru,2013.0,"December 26th, 2013",Cqi Taiwan Icp Cqi,Typica,,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,7.0,80.08,0.11,Green,200,200,200,0.644857200854809,0.5085186005104847
1119,Arabica,Cqi Taiwan Icp Cqi,Taiwan,TWN,Blossom Valley,,Zheng Zhao Ming,2013.0,"December 26th, 2013",Cqi Taiwan Icp Cqi,Typica,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,7.0,80.08,0.11,Green,150,150,150,0.7492251008779595,0.4925921482189276
1120,Arabica,Cqi Taiwan Icp Cqi,Taiwan,TWN,Blossom Valley,,Wu Kun Shan,2013.0,"December 26th, 2013",Cqi Taiwan Icp Cqi,Typica,Semi-washed / Semi-pulped,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,7.0,80.08,0.11,Green,250,250,250,0.6979459750597443,0.4911019818242442
1121,Arabica,Israel Eduardo Paz Garcia,Mexico,MEX,Cafeorganico.Mx,Zaragoza Itundujia,Alberta Teodoro Analco,2012.0,"September 14th, 2012",Israel Eduardo Paz Garcia,Typica,Washed / Wet,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,10.0,7.08,80.08,0.15,None,1300,1300,1300,0.6793321541583357,0.4558405387599949
1122,Arabica,Federico Pacheco Perez,Mexico,MEX,,Escuitla,Federico Pacheco Perez,2012.0,"August 30th, 2012",Federico Pacheco Perez,Typica,Washed / Wet,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,7.08,80.08,0.14,Green,1300,1300,1300,0.6583918087770825,0.5840030891190082
1123,Arabica,"Comercial Internacional Exportadora, S.A.",Nicaragua,NIC,"Comercial Internacional Exportadora, S.A.",Jinotega,Ronaldo Lacayo Cardenal,2017.0,"June 13th, 2017","Comercial Internacional Exportadora, S.A.",Caturra,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,7.0,80.0,0.1,Green,1250,1250,1250,0.7237627154155754,0.6426011340646818
1124,Arabica,Ngu Shwe Li,Myanmar,MMR,Ngu Shwe Li Coffee Estate,"Doe Kwin, Pyin Oo Lwin",Ngu Shwe Li Coffee Estate,2015.0,"July 17th, 2015",Ngu Shwe Li,,Washed / Wet,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,6.92,80.0,0.0,Green,3845,3845,3845,0.5741053228649459,0.6977210432170353
1125,Arabica,Kurt Kappeli,Mexico,MEX,Globus Coffee,"Sierra Fraylesca, Chiapas",,2014.0,"May 1st, 2014",Kurt Kappeli,Typica,Washed / Wet,7.58,7.75,7.42,7.5,7.5,7.5,8.67,8.67,10.0,7.42,80.0,0.0,Green,1300,1500,1400,1.6179063848673132,-0.7814333068528926
1126,Arabica,Cqi Taiwan Icp Cqi,Taiwan,TWN,Blossom Valley,,Zhang Xian Tong,2013.0,"December 26th, 2013",Cqi Taiwan Icp Cqi,Typica,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,10.0,7.0,80.0,0.11,Green,250,250,250,0.7820755875360751,0.5133767901662273
1127,Arabica,Doi Tung Development Project,Thailand,THA,Doi Tung Development Project,Thailand,Doi Tung Development Project,2012.0,"May 29th, 2013",Doi Tung Development Project,,Washed / Wet,7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,10.0,7.0,80.0,0.0,Green,800,800,800,0.6264041000850861,0.8740585667893004
1128,Arabica,Pablo Enrique Martinez Gama,Mexico,MEX,,Coatepec,Pablo Enrique Martinez Gama,2012.0,"September 10th, 2012",Pablo Enrique Martinez Gama,Typica,Washed / Wet,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,10.0,7.25,80.0,0.12,Green,1250,1250,1250,0.2680808023106966,0.7894604346226602
1129,Arabica,Semiramis Casas Velazquez,Mexico,MEX,,San Miguel Del Puerto,Semiramis Casas Velazquez,2012.0,"September 4th, 2012",Semiramis Casas Velazquez,,Washed / Wet,7.08,7.33,7.0,7.33,7.08,7.0,10.0,10.0,10.0,7.17,80.0,0.11,Green,1100,1100,1100,0.5842130203750889,0.607789416156168
1130,Arabica,Ethiopia Commodity Exchange,Ethiopia,ETH,,Limu,Ato Teshome Belamo,2010.0,"June 17th, 2010",Ethiopia Commodity Exchange,,,7.42,7.42,7.5,7.92,7.75,7.58,8.67,9.33,8.67,7.75,80.0,0.05,,-1,-1,-1,-1.4627947176753848,1.1543212632871194
1131,Arabica,Federacion Nacional De Cafeteros,Colombia,COL,Federacion Nacional De Cafeteros,Huila,,2015.0,"April 23rd, 2015",Federacion Nacional De Cafeteros,,Washed / Wet,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,10.0,7.42,79.92,0.0,Green,-1,-1,-1,3.0475527622066814,-1.2297685692119797
1132,Arabica,Eileen Koyanagi,United States Minor Outlying Islands,UMI,Kona Pacific Farmers Cooperative,Kona,,2014.0,"May 12th, 2014",Eileen Koyanagi,Hawaiian Kona,Natural / Dry,7.5,7.0,7.0,6.92,7.33,7.17,10.0,10.0,10.0,7.0,79.92,0.11,Green,-1,-1,-1,0.85548677437465,0.5780895826219811
1133,Arabica,Calixto Guillen Vazquez,Mexico,MEX,"Finca Triunfo Verde, S.C.",Chiapas,,2013.0,"March 29th, 2013",Calixto Guillen Vazquez,Bourbon,Washed / Wet,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,10.0,7.17,79.92,0.12,Green,1300,1300,1300,0.9275075865896086,0.31641747687191
1134,Arabica,Alejandro Garcia Palacios,Mexico,MEX,Industrializadora De Kaffee Andes S.A. De C.V.,"Motozintla, Chiapas",Martha Palacios,2012.0,"September 11th, 2012",Alejandro Garcia Palacios,,Washed / Wet,7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,10.0,7.0,79.92,0.12,Green,1100,1100,1100,0.6778679000537025,0.6683838523500075
1135,Arabica,Christina Dusing,Mexico,MEX,,Veracruz,Delmar Moreno Guillen,2012.0,"August 30th, 2012",Christina Dusing,Bourbon,Washed / Wet,7.5,7.17,7.0,7.17,7.25,7.08,10.0,10.0,10.0,6.75,79.92,0.0,,1100,1100,1100,0.6802847474277295,0.7436662075304737
1136,Arabica,Montegrande,Mexico,MEX,,Jaltenango,Maria Elena Teresa Fernandez Ceja,2012.0,"July 26th, 2012",Montegrande,Catuai,Washed / Wet,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,10.0,7.33,79.92,0.11,Green,1100,1100,1100,0.33611128974479076,0.8835023499590473
1137,Arabica,Pablo Enrique Martinez Gama,Mexico,MEX,,Coatepec,Pablo Enrique Martinez Gama,2012.0,"July 11th, 2012",Pablo Enrique Martinez Gama,Typica,Natural / Dry,7.33,7.25,7.0,7.42,7.17,7.17,9.33,10.0,10.0,7.25,79.92,0.12,Green,1250,1250,1250,0.888070410958232,0.2083984203491328
1138,Arabica,Jesus Carlos Cadena Valdivia,Mexico,MEX,,Veracruz,Maria Del Rosario Irais Valdivia Ortiz,2012.0,"July 11th, 2012",Jesus Carlos Cadena Valdivia,Mundo Novo,Washed / Wet,7.17,7.33,7.08,7.58,7.33,7.08,10.0,9.33,10.0,7.0,79.92,0.11,Green,1250,1250,1250,0.1771040791575273,0.9589966865281916
1139,Arabica,Kona Pacific Farmers Cooperative,United States Minor Outlying Islands,UMI,,Kona,,,"September 22nd, 2011",Kona Pacific Farmers Cooperative,,,7.5,7.42,7.58,7.42,7.5,7.58,8.67,8.67,10.0,7.58,79.92,0.05,,-1,-1,-1,-1.0550460334196756,1.3347446269600673
1140,Arabica,Kennedy Macharia,Kenya,KEN,Taylor Winch (Coffee) Ltd,Kiambu,Yara / Benvar,2017.0,"August 25th, 2017",Kennedy Macharia,SL34,Washed / Wet,7.0,7.08,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,79.83,0.11,,1500,1500,1500,0.686534987735632,0.6696362557199608
1141,Arabica,Juan Luis Alvarado Romero,Guatemala,GTM,"Unex Guatemala, S.A.",San Marcos,Jorge Leal,2017.0,"August 22nd, 2017",Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,10.0,7.08,79.83,0.1,Green,1700,1700,1700,0.3228222615979309,0.837373954582786
